Filename,Places,Transitions,ptarcs,tparcs,In_Degree,Out_Degree,Rules_set_Active,Tokens,Bonds,max_bond_arcs,Max_bond_degree,Mean_bond_degree,Sd_bond_degree,Tokens_Initial,Initial_Bonds,bonds_created,bonds_destroyed,Bond_Arcs,places_to_stop,Rules_x,bond_mode,Count,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules_y,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase,Mode,log_Rules,log_Conflicts,R1,R2,R3,R4,R5,R6,R7,R8,R9,R_total,Region
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_1.lp,50,67,84,93,1.86,1.68,"{'R1': 14, 'R2': 13, 'R3': 10, 'R4': 11, 'R5': 16, 'R6': 13, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.136,63.0,601.0,0.0,62.0,40175.0,19559.0,10.0,0.0,10,SAT,,Forward,4.603955885435382,1.7993405494535817,14.0,13.0,10.0,11.0,16.0,13.0,0.0,0.0,0.0,77.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_10.lp,50,63,72,77,1.54,1.44,"{'R1': 14, 'R2': 19, 'R3': 7, 'R4': 8, 'R5': 11, 'R6': 11, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.118,44.0,233.0,0.0,37.0,34725.0,17326.0,10.0,0.0,10,SAT,,Forward,4.540642254409653,1.6434526764861874,14.0,19.0,7.0,8.0,11.0,11.0,0.0,0.0,0.0,70.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_11.lp,50,60,74,86,1.72,1.48,"{'R1': 12, 'R2': 14, 'R3': 10, 'R4': 12, 'R5': 11, 'R6': 12, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.104,0.0,0.0,0.0,0.0,35527.0,17986.0,1.0,0.0,10,SAT,,Forward,4.550558535987674,,12.0,14.0,10.0,12.0,11.0,12.0,0.0,0.0,0.0,71.0,
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_12.lp,50,63,95,98,1.96,1.9,"{'R1': 9, 'R2': 13, 'R3': 10, 'R4': 16, 'R5': 16, 'R6': 14, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.119,0.0,0.0,0.0,0.0,38470.0,18965.0,1.0,0.0,10,SAT,,Forward,4.5851221863068155,,9.0,13.0,10.0,16.0,16.0,14.0,0.0,0.0,0.0,78.0,
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_13.lp,50,55,67,69,1.38,1.34,"{'R1': 11, 'R2': 10, 'R3': 19, 'R4': 8, 'R5': 8, 'R6': 6, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.11,115.0,1057.0,0.0,102.0,31673.0,15715.0,10.0,0.0,10,SAT,,Forward,4.500689200780834,2.060697840353612,11.0,10.0,19.0,8.0,8.0,6.0,0.0,0.0,0.0,62.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_14.lp,50,66,80,88,1.76,1.6,"{'R1': 11, 'R2': 13, 'R3': 15, 'R4': 9, 'R5': 15, 'R6': 11, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.137,121.0,635.0,0.0,121.0,44240.0,21960.0,10.0,0.0,10,SAT,,Forward,4.645815118296642,2.0827853703164503,11.0,13.0,15.0,9.0,15.0,11.0,0.0,0.0,0.0,74.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_15.lp,50,50,65,69,1.38,1.3,"{'R1': 9, 'R2': 11, 'R3': 15, 'R4': 13, 'R5': 3, 'R6': 11, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.11,149.0,1312.0,0.0,147.0,34201.0,17271.0,10.0,0.0,10,SAT,,Forward,4.534038804539547,2.173186268412274,9.0,11.0,15.0,13.0,3.0,11.0,0.0,0.0,0.0,62.0,Other
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_16.lp,50,64,71,76,1.52,1.42,"{'R1': 12, 'R2': 14, 'R3': 15, 'R4': 7, 'R5': 9, 'R6': 13, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.119,50.0,220.0,0.0,50.0,35937.0,17598.0,10.0,0.0,10,SAT,,Forward,4.555541819633662,1.6989700043360187,12.0,14.0,15.0,7.0,9.0,13.0,0.0,0.0,0.0,70.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_17.lp,50,60,70,76,1.52,1.4,"{'R1': 10, 'R2': 15, 'R3': 14, 'R4': 9, 'R5': 10, 'R6': 10, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.114,89.0,200.0,0.0,89.0,35158.0,17461.0,10.0,0.0,10,SAT,,Forward,4.5460241618036505,1.9493900066449128,10.0,15.0,14.0,9.0,10.0,10.0,0.0,0.0,0.0,68.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_18.lp,50,55,66,71,1.42,1.32,"{'R1': 13, 'R2': 11, 'R3': 13, 'R4': 11, 'R5': 9, 'R6': 8, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.113,154.0,1309.0,0.0,139.0,32680.0,16300.0,10.0,0.0,10,SAT,,Forward,4.514282047860378,2.187520720836463,13.0,11.0,13.0,11.0,9.0,8.0,0.0,0.0,0.0,65.0,Other
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_19.lp,50,55,64,68,1.36,1.28,"{'R1': 14, 'R2': 13, 'R3': 12, 'R4': 9, 'R5': 8, 'R6': 7, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.107,107.0,875.0,0.0,103.0,33566.0,17027.0,10.0,0.0,10,SAT,,Forward,4.5258995902372385,2.0293837776852097,14.0,13.0,12.0,9.0,8.0,7.0,0.0,0.0,0.0,63.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_2.lp,50,70,84,89,1.78,1.68,"{'R1': 11, 'R2': 12, 'R3': 16, 'R4': 9, 'R5': 16, 'R6': 14, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.14,87.0,504.0,0.0,72.0,39705.0,19648.0,10.0,0.0,10,SAT,,Forward,4.5988452003570295,1.9395192526186185,11.0,12.0,16.0,9.0,16.0,14.0,0.0,0.0,0.0,78.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_20.lp,50,57,73,76,1.52,1.46,"{'R1': 9, 'R2': 15, 'R3': 13, 'R4': 11, 'R5': 10, 'R6': 9, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.114,108.0,311.0,0.0,99.0,34218.0,16966.0,10.0,0.0,10,SAT,,Forward,4.534254621968749,2.03342375548695,9.0,15.0,13.0,11.0,10.0,9.0,0.0,0.0,0.0,67.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_21.lp,50,52,63,70,1.4,1.26,"{'R1': 12, 'R2': 15, 'R3': 9, 'R4': 12, 'R5': 5, 'R6': 10, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.091,0.0,0.0,0.0,0.0,30240.0,14959.0,1.0,0.0,10,SAT,,Forward,4.480581786829169,,12.0,15.0,9.0,12.0,5.0,10.0,0.0,0.0,0.0,63.0,
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_22.lp,50,57,61,66,1.32,1.22,"{'R1': 14, 'R2': 12, 'R3': 16, 'R4': 6, 'R5': 6, 'R6': 8, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.105,64.0,765.0,0.0,53.0,30924.0,15272.0,10.0,0.0,10,SAT,,Forward,4.49029566459853,1.806179973983887,14.0,12.0,16.0,6.0,6.0,8.0,0.0,0.0,0.0,62.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_23.lp,50,57,70,74,1.48,1.4,"{'R1': 14, 'R2': 15, 'R3': 10, 'R4': 9, 'R5': 12, 'R6': 5, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.113,60.0,1056.0,0.0,57.0,33960.0,16939.0,10.0,0.0,10,SAT,,Forward,4.530967681571915,1.7781512503836436,14.0,15.0,10.0,9.0,12.0,5.0,0.0,0.0,0.0,65.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_24.lp,50,58,76,83,1.66,1.52,"{'R1': 11, 'R2': 14, 'R3': 12, 'R4': 11, 'R5': 13, 'R6': 7, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.116,94.0,542.0,0.0,92.0,36402.0,18308.0,10.0,0.0,10,SAT,,Forward,4.561125245327692,1.9731278535996986,11.0,14.0,12.0,11.0,13.0,7.0,0.0,0.0,0.0,68.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_25.lp,50,63,66,69,1.38,1.32,"{'R1': 19, 'R2': 14, 'R3': 11, 'R4': 4, 'R5': 10, 'R6': 8, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.111,71.0,571.0,0.0,61.0,34886.0,17247.0,6.0,0.0,10,SAT,,Forward,4.542651176455405,1.8512583487190752,19.0,14.0,11.0,4.0,10.0,8.0,0.0,0.0,0.0,66.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_26.lp,50,53,60,67,1.34,1.2,"{'R1': 10, 'R2': 12, 'R3': 16, 'R4': 10, 'R5': 7, 'R6': 7, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.106,219.0,1001.0,0.0,219.0,32194.0,16275.0,10.0,0.0,10,SAT,,Forward,4.507774939717729,2.3404441148401185,10.0,12.0,16.0,10.0,7.0,7.0,0.0,0.0,0.0,62.0,Combined-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_27.lp,50,53,59,63,1.26,1.18,"{'R1': 10, 'R2': 17, 'R3': 13, 'R4': 8, 'R5': 5, 'R6': 7, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.108,43.0,185.0,0.0,43.0,32979.0,16213.0,10.0,0.0,10,SAT,,Forward,4.518237482689147,1.6334684555795864,10.0,17.0,13.0,8.0,5.0,7.0,0.0,0.0,0.0,60.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_28.lp,50,60,67,68,1.36,1.34,"{'R1': 12, 'R2': 13, 'R3': 15, 'R4': 8, 'R5': 9, 'R6': 10, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.115,101.0,423.0,0.0,101.0,33300.0,16454.0,10.0,0.0,10,SAT,,Forward,4.52244423350632,2.0043213737826426,12.0,13.0,15.0,8.0,9.0,10.0,0.0,0.0,0.0,67.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_29.lp,50,54,61,70,1.4,1.22,"{'R1': 11, 'R2': 19, 'R3': 9, 'R4': 9, 'R5': 8, 'R6': 6, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.11,97.0,746.0,0.0,97.0,33223.0,16518.0,10.0,0.0,10,SAT,,Forward,4.521438846195432,1.9867717342662448,11.0,19.0,9.0,9.0,8.0,6.0,0.0,0.0,0.0,62.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_3.lp,50,61,66,69,1.38,1.32,"{'R1': 14, 'R2': 17, 'R3': 12, 'R4': 5, 'R5': 8, 'R6': 9, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.112,172.0,2313.0,0.0,172.0,33330.0,16522.0,10.0,0.0,10,SAT,,Forward,4.52283531366053,2.2355284469075487,14.0,17.0,12.0,5.0,8.0,9.0,0.0,0.0,0.0,65.0,Other
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_30.lp,50,55,67,67,1.34,1.34,"{'R1': 12, 'R2': 11, 'R3': 15, 'R4': 10, 'R5': 8, 'R6': 8, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.107,93.0,650.0,0.0,93.0,31633.0,15770.0,10.0,0.0,10,SAT,,Forward,4.500140381345458,1.968482948553935,12.0,11.0,15.0,10.0,8.0,8.0,0.0,0.0,0.0,64.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_31.lp,50,52,57,61,1.22,1.14,"{'R1': 9, 'R2': 17, 'R3': 15, 'R4': 7, 'R5': 5, 'R6': 5, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.112,85.0,405.0,0.0,83.0,33506.0,16887.0,6.0,0.0,10,SAT,,Forward,4.5251225841582485,1.9294189257142926,9.0,17.0,15.0,7.0,5.0,5.0,0.0,0.0,0.0,58.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_32.lp,50,55,72,73,1.46,1.44,"{'R1': 10, 'R2': 11, 'R3': 17, 'R4': 10, 'R5': 9, 'R6': 7, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.103,75.0,611.0,0.0,62.0,31289.0,15774.0,10.0,0.0,10,SAT,,Forward,4.495391683266939,1.8750612633917,10.0,11.0,17.0,10.0,9.0,7.0,0.0,0.0,0.0,64.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_33.lp,50,48,58,60,1.2,1.16,"{'R1': 11, 'R2': 14, 'R3': 12, 'R4': 11, 'R5': 4, 'R6': 6, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.088,71.0,245.0,0.0,69.0,26763.0,13478.0,10.0,0.0,10,SAT,,Forward,4.427534794089044,1.8512583487190752,11.0,14.0,12.0,11.0,4.0,6.0,0.0,0.0,0.0,58.0,Other
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_34.lp,50,63,84,94,1.88,1.68,"{'R1': 6, 'R2': 10, 'R3': 18, 'R4': 14, 'R5': 14, 'R6': 14, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.112,0.0,0.0,0.0,0.0,36763.0,18427.0,1.0,0.0,10,SAT,,Forward,4.565410944234317,,6.0,10.0,18.0,14.0,14.0,14.0,0.0,0.0,0.0,76.0,
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_35.lp,50,55,78,88,1.76,1.56,"{'R1': 13, 'R2': 14, 'R3': 9, 'R4': 12, 'R5': 10, 'R6': 8, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.108,69.0,248.0,0.0,43.0,33740.0,17558.0,8.0,0.0,10,SAT,,Forward,4.5281450782531065,1.8388490907372552,13.0,14.0,9.0,12.0,10.0,8.0,0.0,0.0,0.0,66.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_36.lp,50,47,67,72,1.44,1.34,"{'R1': 14, 'R2': 7, 'R3': 10, 'R4': 17, 'R5': 8, 'R6': 7, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.087,25.0,110.0,0.0,5.0,29805.0,15185.0,2.0,0.0,10,SAT,,Forward,4.4742891261654965,1.3979400086720377,14.0,7.0,10.0,17.0,8.0,7.0,0.0,0.0,0.0,63.0,Other
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_37.lp,50,52,59,68,1.36,1.18,"{'R1': 15, 'R2': 12, 'R3': 12, 'R4': 9, 'R5': 5, 'R6': 7, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.099,102.0,459.0,0.0,102.0,30656.0,15360.0,10.0,0.0,10,SAT,,Forward,4.48651548739845,2.0086001717619175,15.0,12.0,12.0,9.0,5.0,7.0,0.0,0.0,0.0,60.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_38.lp,50,65,78,80,1.6,1.56,"{'R1': 11, 'R2': 12, 'R3': 17, 'R4': 8, 'R5': 12, 'R6': 12, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.096,15.0,19.0,0.0,15.0,32460.0,16385.0,4.0,0.0,10,SAT,,Forward,4.511348515490213,1.1760912590556813,11.0,12.0,17.0,8.0,12.0,12.0,0.0,0.0,0.0,72.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_39.lp,50,65,77,85,1.7,1.54,"{'R1': 6, 'R2': 17, 'R3': 16, 'R4': 9, 'R5': 13, 'R6': 12, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.134,72.0,556.0,0.0,67.0,38168.0,19104.0,10.0,0.0,10,SAT,,Forward,4.58169940355087,1.8573324964312685,6.0,17.0,16.0,9.0,13.0,12.0,0.0,0.0,0.0,73.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_4.lp,50,61,69,78,1.56,1.38,"{'R1': 11, 'R2': 14, 'R3': 15, 'R4': 8, 'R5': 7, 'R6': 13, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.115,82.0,260.0,0.0,81.0,35658.0,17700.0,10.0,0.0,10,SAT,,Forward,4.552156980641853,1.9138138523837167,11.0,14.0,15.0,8.0,7.0,13.0,0.0,0.0,0.0,68.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_40.lp,50,60,67,71,1.42,1.34,"{'R1': 13, 'R2': 11, 'R3': 15, 'R4': 9, 'R5': 13, 'R6': 7, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.133,138.0,866.0,0.0,138.0,39101.0,19182.0,10.0,0.0,10,SAT,,Forward,4.592187864529585,2.1398790864012365,13.0,11.0,15.0,9.0,13.0,7.0,0.0,0.0,0.0,68.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_41.lp,50,60,68,74,1.48,1.36,"{'R1': 13, 'R2': 15, 'R3': 13, 'R4': 7, 'R5': 10, 'R6': 8, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.108,27.0,117.0,0.0,7.0,35916.0,17833.0,2.0,0.0,10,SAT,,Forward,4.5552879628878165,1.4313637641589874,13.0,15.0,13.0,7.0,10.0,8.0,0.0,0.0,0.0,66.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_42.lp,50,64,73,79,1.58,1.46,"{'R1': 18, 'R2': 17, 'R3': 7, 'R4': 6, 'R5': 14, 'R6': 7, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.127,133.0,1050.0,0.0,131.0,36464.0,18079.0,10.0,0.0,10,SAT,,Forward,4.5618643078363,2.123851640967086,18.0,17.0,7.0,6.0,14.0,7.0,0.0,0.0,0.0,69.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_43.lp,50,50,56,59,1.18,1.12,"{'R1': 18, 'R2': 14, 'R3': 9, 'R4': 7, 'R5': 3, 'R6': 5, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.1,64.0,488.0,0.0,62.0,32426.0,16638.0,10.0,0.0,10,SAT,,Forward,4.5108933783655285,1.806179973983887,18.0,14.0,9.0,7.0,3.0,5.0,0.0,0.0,0.0,56.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_44.lp,50,48,60,63,1.26,1.2,"{'R1': 11, 'R2': 10, 'R3': 13, 'R4': 14, 'R5': 6, 'R6': 7, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.095,56.0,217.0,0.0,51.0,29862.0,15164.0,10.0,0.0,10,SAT,,Forward,4.475118891127667,1.7481880270062005,11.0,10.0,13.0,14.0,6.0,7.0,0.0,0.0,0.0,61.0,Other
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_45.lp,50,63,70,76,1.52,1.4,"{'R1': 11, 'R2': 17, 'R3': 14, 'R4': 6, 'R5': 11, 'R6': 9, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.099,14.0,22.0,0.0,14.0,32475.0,16526.0,5.0,0.0,10,SAT,,Forward,4.511549159745066,1.146128035678238,11.0,17.0,14.0,6.0,11.0,9.0,0.0,0.0,0.0,68.0,Grounding-hard
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_10/randomPN_46.lp,50,51,62,64,1.28,1.24,"{'R1': 11, 'R2': 11, 'R3': 15, 'R4': 11, 'R5': 7, 'R6': 6, 'R7': 0, 'R8': 0, 'R9': 0}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,10,0.103,176.0,1507.0,0.0,174.0,30114.0,15364.0,10.0,0.0,10,SAT,,Forward,4.4787684460657005,2.24551266781415,11.0,11.0,15.0,11.0,7.0,6.0,0.0,0.0,0.0,61.0,Other
